KXSILVER15M-26AUG030215,Target Price: $58.175,2026-08-03 02:00:00-04:00,2026-08-03 02:15:00-04:00,58.155,58.175,no
KXSILVER15M-26AUG030215,Target Price: $58.175,2026-08-03 02:00:00-04:00,2026-08-03 02:15:00-04:00,58.155,58.175,no
KXSILVER15M-26AUG030230,Target Price: $58.155,2026-08-03 02:15:00-04:00,2026-08-03 02:30:00-04:00,58.381,58.155,yes
KXSILVER15M-26AUG030230,Target Price: $58.155,2026-08-03 02:15:00-04:00,2026-08-03 02:30:00-04:00,58.381,58.155,yes
KXSILVER15M-26AUG030230,Target Price: $58.155,2026-08-03 02:15:00-04:00,2026-08-03 02:30:00-04:00,58.381,58.155,yes
KXSILVER15M-26AUG030245,Target Price: $58.381,2026-08-03 02:30:00-04:00,2026-08-03 02:45:00-04:00,58.208,58.381,no
KXSILVER15M-26AUG030245,Target Price: $58.381,2026-08-03 02:30:00-04:00,2026-08-03 02:45:00-04:00,58.208,58.381,no
KXSILVER15M-26AUG030245,Target Price: $58.381,2026-08-03 02:30:00-04:00,2026-08-03 02:45:00-04:00,58.208,58.381,no
KXSILVER15M-26AUG030300,Target Price: $58.208,2026-08-03 02:45:00-04:00,2026-08-03 03:00:00-04:00,58.124,58.208,no
KXSILVER15M-26AUG030300,Target Price: $58.208,2026-08-03 02:45:00-04:00,2026-08-03 03:00:00-04:00,58.124,58.208,no
KXSILVER15M-26AUG030300,Target Price: $58.208,2026-08-03 02:45:00-04:00,2026-08-03 03:00:00-04:00,58.124,58.208,no
KXSILVER15M-26AUG030315,Target Price: $58.124,2026-08-03 03:00:00-04:00,2026-08-03 03:15:00-04:00,58.013,58.124,no
KXSILVER15M-26AUG030315,Target Price: $58.124,2026-08-03 03:00:00-04:00,2026-08-03 03:15:00-04:00,58.013,58.124,no
KXSILVER15M-26AUG030315,Target Price: $58.124,2026-08-03 03:00:00-04:00,2026-08-03 03:15:00-04:00,58.013,58.124,no
KXSILVER15M-26AUG030330,Target Price: $58.013,2026-08-03 03:15:00-04:00,2026-08-03 03:30:00-04:00,58.035,58.013,yes
KXSILVER15M-26AUG030330,Target Price: $58.013,2026-08-03 03:15:00-04:00,2026-08-03 03:30:00-04:00,58.035,58.013,yes
KXSILVER15M-26AUG030330,Target Price: $58.013,2026-08-03 03:15:00-04:00,2026-08-03 03:30:00-04:00,58.035,58.013,yes
KXSILVER15M-26AUG030345,Target Price: $58.035,2026-08-03 03:30:00-04:00,2026-08-03 03:45:00-04:00,58.135,58.035,yes
KXSILVER15M-26AUG030345,Target Price: $58.035,2026-08-03 03:30:00-04:00,2026-08-03 03:45:00-04:00,58.135,58.035,yes
KXSILVER15M-26AUG030345,Target Price: $58.035,2026-08-03 03:30:00-04:00,2026-08-03 03:45:00-04:00,58.135,58.035,yes
KXSILVER15M-26AUG030400,Target Price: $58.135,2026-08-03 03:45:00-04:00,2026-08-03 04:00:00-04:00,58.297,58.135,yes
KXSILVER15M-26AUG030400,Target Price: $58.135,2026-08-03 03:45:00-04:00,2026-08-03 04:00:00-04:00,58.297,58.135,yes
KXSILVER15M-26AUG030400,Target Price: $58.135,2026-08-03 03:45:00-04:00,2026-08-03 04:00:00-04:00,58.297,58.135,yes
KXSILVER15M-26AUG030415,Target Price: $58.297,2026-08-03 04:00:00-04:00,2026-08-03 04:15:00-04:00,58.266,58.297,no
KXSILVER15M-26AUG030415,Target Price: $58.297,2026-08-03 04:00:00-04:00,2026-08-03 04:15:00-04:00,58.266,58.297,no
KXSILVER15M-26AUG030415,Target Price: $58.297,2026-08-03 04:00:00-04:00,2026-08-03 04:15:00-04:00,58.266,58.297,no
KXSILVER15M-26AUG030430,Target Price: $58.266,2026-08-03 04:15:00-04:00,2026-08-03 04:30:00-04:00,58.203,58.266,no
KXSILVER15M-26AUG030430,Target Price: $58.266,2026-08-03 04:15:00-04:00,2026-08-03 04:30:00-04:00,58.203,58.266,no
KXSILVER15M-26AUG030430,Target Price: $58.266,2026-08-03 04:15:00-04:00,2026-08-03 04:30:00-04:00,58.203,58.266,no
KXSILVER15M-26AUG030445,Target Price: $58.203,2026-08-03 04:30:00-04:00,2026-08-03 04:45:00-04:00,58.330,58.203,yes
KXSILVER15M-26AUG030445,Target Price: $58.203,2026-08-03 04:30:00-04:00,2026-08-03 04:45:00-04:00,58.330,58.203,yes
KXSILVER15M-26AUG030445,Target Price: $58.203,2026-08-03 04:30:00-04:00,2026-08-03 04:45:00-04:00,58.330,58.203,yes
KXSILVER15M-26AUG030500,Target Price: $58.330,2026-08-03 04:45:00-04:00,2026-08-03 05:00:00-04:00,58.344,58.33,yes
KXSILVER15M-26AUG030500,Target Price: $58.330,2026-08-03 04:45:00-04:00,2026-08-03 05:00:00-04:00,58.344,58.33,yes
KXSILVER15M-26AUG030500,Target Price: $58.330,2026-08-03 04:45:00-04:00,2026-08-03 05:00:00-04:00,58.344,58.33,yes
KXSILVER15M-26AUG030515,Target Price: $58.344,2026-08-03 05:00:00-04:00,2026-08-03 05:15:00-04:00,58.382,58.344,yes
KXSILVER15M-26AUG030515,Target Price: $58.344,2026-08-03 05:00:00-04:00,2026-08-03 05:15:00-04:00,58.382,58.344,yes
KXSILVER15M-26AUG030515,Target Price: $58.344,2026-08-03 05:00:00-04:00,2026-08-03 05:15:00-04:00,58.382,58.344,yes
KXSILVER15M-26AUG030530,Target Price: $58.382,2026-08-03 05:15:00-04:00,2026-08-03 05:30:00-04:00,58.191,58.382,no
KXSILVER15M-26AUG030530,Target Price: $58.382,2026-08-03 05:15:00-04:00,2026-08-03 05:30:00-04:00,58.191,58.382,no
KXSILVER15M-26AUG030530,Target Price: $58.382,2026-08-03 05:15:00-04:00,2026-08-03 05:30:00-04:00,58.191,58.382,no
KXSILVER15M-26AUG030545,Target Price: $58.191,2026-08-03 05:30:00-04:00,2026-08-03 05:45:00-04:00,58.173,58.191,no
KXSILVER15M-26AUG030545,Target Price: $58.191,2026-08-03 05:30:00-04:00,2026-08-03 05:45:00-04:00,58.173,58.191,no
KXSILVER15M-26AUG030545,Target Price: $58.191,2026-08-03 05:30:00-04:00,2026-08-03 05:45:00-04:00,58.173,58.191,no
KXSILVER15M-26AUG030600,Target Price: $58.173,2026-08-03 05:45:00-04:00,2026-08-03 06:00:00-04:00,58.211,58.173,yes
KXSILVER15M-26AUG030600,Target Price: $58.173,2026-08-03 05:45:00-04:00,2026-08-03 06:00:00-04:00,58.211,58.173,yes
KXSILVER15M-26AUG030600,Target Price: $58.173,2026-08-03 05:45:00-04:00,2026-08-03 06:00:00-04:00,58.211,58.173,yes
KXSILVER15M-26AUG030615,Target Price: $58.211,2026-08-03 06:00:00-04:00,2026-08-03 06:15:00-04:00,58.163,58.211,no
KXSILVER15M-26AUG030615,Target Price: $58.211,2026-08-03 06:00:00-04:00,2026-08-03 06:15:00-04:00,58.163,58.211,no
KXSILVER15M-26AUG030615,Target Price: $58.211,2026-08-03 06:00:00-04:00,2026-08-03 06:15:00-04:00,58.163,58.211,no
KXSILVER15M-26AUG030630,Target Price: $58.163,2026-08-03 06:15:00-04:00,2026-08-03 06:30:00-04:00,58.084,58.163,no
KXSILVER15M-26AUG030630,Target Price: $58.163,2026-08-03 06:15:00-04:00,2026-08-03 06:30:00-04:00,58.084,58.163,no
KXSILVER15M-26AUG030630,Target Price: $58.163,2026-08-03 06:15:00-04:00,2026-08-03 06:30:00-04:00,58.084,58.163,no
KXSILVER15M-26AUG030645,Target Price: $58.084,2026-08-03 06:30:00-04:00,2026-08-03 06:45:00-04:00,57.950,58.084,no
KXSILVER15M-26AUG030645,Target Price: $58.084,2026-08-03 06:30:00-04:00,2026-08-03 06:45:00-04:00,57.950,58.084,no
KXSILVER15M-26AUG030645,Target Price: $58.084,2026-08-03 06:30:00-04:00,2026-08-03 06:45:00-04:00,57.950,58.084,no
KXSILVER15M-26AUG030700,Target Price: $57.950,2026-08-03 06:45:00-04:00,2026-08-03 07:00:00-04:00,57.973,57.95,yes
KXSILVER15M-26AUG030700,Target Price: $57.950,2026-08-03 06:45:00-04:00,2026-08-03 07:00:00-04:00,57.973,57.95,yes
KXSILVER15M-26AUG030700,Target Price: $57.950,2026-08-03 06:45:00-04:00,2026-08-03 07:00:00-04:00,57.973,57.95,yes
KXSILVER15M-26AUG030715,Target Price: $57.973,2026-08-03 07:00:00-04:00,2026-08-03 07:15:00-04:00,57.955,57.973,no
KXSILVER15M-26AUG030715,Target Price: $57.973,2026-08-03 07:00:00-04:00,2026-08-03 07:15:00-04:00,57.955,57.973,no
KXSILVER15M-26AUG030715,Target Price: $57.973,2026-08-03 07:00:00-04:00,2026-08-03 07:15:00-04:00,57.955,57.973,no
KXSILVER15M-26AUG030730,Target Price: $57.955,2026-08-03 07:15:00-04:00,2026-08-03 07:30:00-04:00,57.864,57.955,no
KXSILVER15M-26AUG030730,Target Price: $57.955,2026-08-03 07:15:00-04:00,2026-08-03 07:30:00-04:00,57.864,57.955,no
KXSILVER15M-26AUG030730,Target Price: $57.955,2026-08-03 07:15:00-04:00,2026-08-03 07:30:00-04:00,57.864,57.955,no
KXSILVER15M-26AUG030745,Target Price: $57.864,2026-08-03 07:30:00-04:00,2026-08-03 07:45:00-04:00,57.941,57.864,yes
KXSILVER15M-26AUG030745,Target Price: $57.864,2026-08-03 07:30:00-04:00,2026-08-03 07:45:00-04:00,57.941,57.864,yes
KXSILVER15M-26AUG030745,Target Price: $57.864,2026-08-03 07:30:00-04:00,2026-08-03 07:45:00-04:00,57.941,57.864,yes
KXSILVER15M-26AUG030800,Target Price: $57.941,2026-08-03 07:45:00-04:00,2026-08-03 08:00:00-04:00,58.007,57.941,yes
KXSILVER15M-26AUG030800,Target Price: $57.941,2026-08-03 07:45:00-04:00,2026-08-03 08:00:00-04:00,58.007,57.941,yes
KXSILVER15M-26AUG030800,Target Price: $57.941,2026-08-03 07:45:00-04:00,2026-08-03 08:00:00-04:00,58.007,57.941,yes
KXSILVER15M-26AUG030815,Target Price: $58.007,2026-08-03 08:00:00-04:00,2026-08-03 08:15:00-04:00,57.859,58.007,no
KXSILVER15M-26AUG030815,Target Price: $58.007,2026-08-03 08:00:00-04:00,2026-08-03 08:15:00-04:00,57.859,58.007,no
KXSILVER15M-26AUG030815,Target Price: $58.007,2026-08-03 08:00:00-04:00,2026-08-03 08:15:00-04:00,57.859,58.007,no
KXSILVER15M-26AUG030830,Target Price: $57.859,2026-08-03 08:15:00-04:00,2026-08-03 08:30:00-04:00,57.653,57.859,no
KXSILVER15M-26AUG030830,Target Price: $57.859,2026-08-03 08:15:00-04:00,2026-08-03 08:30:00-04:00,57.653,57.859,no
KXSILVER15M-26AUG030830,Target Price: $57.859,2026-08-03 08:15:00-04:00,2026-08-03 08:30:00-04:00,57.653,57.859,no
KXSILVER15M-26AUG030845,Target Price: $57.653,2026-08-03 08:30:00-04:00,2026-08-03 08:45:00-04:00,57.523,57.653,no
KXSILVER15M-26AUG030845,Target Price: $57.653,2026-08-03 08:30:00-04:00,2026-08-03 08:45:00-04:00,57.523,57.653,no
KXSILVER15M-26AUG030845,Target Price: $57.653,2026-08-03 08:30:00-04:00,2026-08-03 08:45:00-04:00,57.523,57.653,no
KXSILVER15M-26AUG030900,Target Price: $57.523,2026-08-03 08:45:00-04:00,2026-08-03 09:00:00-04:00,57.459,57.523,no
KXSILVER15M-26AUG030900,Target Price: $57.523,2026-08-03 08:45:00-04:00,2026-08-03 09:00:00-04:00,57.459,57.523,no
KXSILVER15M-26AUG030900,Target Price: $57.523,2026-08-03 08:45:00-04:00,2026-08-03 09:00:00-04:00,57.459,57.523,no
KXSILVER15M-26AUG030915,Target Price: $57.459,2026-08-03 09:00:00-04:00,2026-08-03 09:15:00-04:00,56.788,57.459,no
KXSILVER15M-26AUG030915,Target Price: $57.459,2026-08-03 09:00:00-04:00,2026-08-03 09:15:00-04:00,56.788,57.459,no
KXSILVER15M-26AUG030915,Target Price: $57.459,2026-08-03 09:00:00-04:00,2026-08-03 09:15:00-04:00,56.788,57.459,no
KXSILVER15M-26AUG030930,Target Price: $56.788,2026-08-03 09:15:00-04:00,2026-08-03 09:30:00-04:00,56.700,56.788,no
KXSILVER15M-26AUG030930,Target Price: $56.788,2026-08-03 09:15:00-04:00,2026-08-03 09:30:00-04:00,56.700,56.788,no
KXSILVER15M-26AUG030930,Target Price: $56.788,2026-08-03 09:15:00-04:00,2026-08-03 09:30:00-04:00,56.700,56.788,no
KXSILVER15M-26AUG030945,Target Price: $56.700,2026-08-03 09:30:00-04:00,2026-08-03 09:45:00-04:00,56.895,56.7,yes
KXSILVER15M-26AUG030945,Target Price: $56.700,2026-08-03 09:30:00-04:00,2026-08-03 09:45:00-04:00,56.895,56.7,yes
KXSILVER15M-26AUG030945,Target Price: $56.700,2026-08-03 09:30:00-04:00,2026-08-03 09:45:00-04:00,56.895,56.7,yes
KXSILVER15M-26AUG031000,Target Price: $56.895,2026-08-03 09:45:00-04:00,2026-08-03 10:00:00-04:00,57.132,56.895,yes
KXSILVER15M-26AUG031000,Target Price: $56.895,2026-08-03 09:45:00-04:00,2026-08-03 10:00:00-04:00,57.132,56.895,yes
KXSILVER15M-26AUG031000,Target Price: $56.895,2026-08-03 09:45:00-04:00,2026-08-03 10:00:00-04:00,57.132,56.895,yes
KXSILVER15M-26AUG031015,Target Price: $57.132,2026-08-03 10:00:00-04:00,2026-08-03 10:15:00-04:00,57.245,57.132,yes
KXSILVER15M-26AUG031015,Target Price: $57.132,2026-08-03 10:00:00-04:00,2026-08-03 10:15:00-04:00,57.245,57.132,yes
KXSILVER15M-26AUG031015,Target Price: $57.132,2026-08-03 10:00:00-04:00,2026-08-03 10:15:00-04:00,57.245,57.132,yes
KXSILVER15M-26AUG031030,Target Price: $57.245,2026-08-03 10:15:00-04:00,2026-08-03 10:30:00-04:00,57.099,57.245,no
KXSILVER15M-26AUG031030,Target Price: $57.245,2026-08-03 10:15:00-04:00,2026-08-03 10:30:00-04:00,57.099,57.245,no
KXSILVER15M-26AUG031030,Target Price: $57.245,2026-08-03 10:15:00-04:00,2026-08-03 10:30:00-04:00,57.099,57.245,no
KXSILVER15M-26AUG031045,Target Price: $57.099,2026-08-03 10:30:00-04:00,2026-08-03 10:45:00-04:00,57.247,57.099,yes
KXSILVER15M-26AUG031045,Target Price: $57.099,2026-08-03 10:30:00-04:00,2026-08-03 10:45:00-04:00,57.247,57.099,yes
KXSILVER15M-26AUG031045,Target Price: $57.099,2026-08-03 10:30:00-04:00,2026-08-03 10:45:00-04:00,57.247,57.099,yes
KXSILVER15M-26AUG031100,Target Price: $57.247,2026-08-03 10:45:00-04:00,2026-08-03 11:00:00-04:00,57.317,57.247,yes
KXSILVER15M-26AUG031100,Target Price: $57.247,2026-08-03 10:45:00-04:00,2026-08-03 11:00:00-04:00,57.317,57.247,yes
KXSILVER15M-26AUG031100,Target Price: $57.247,2026-08-03 10:45:00-04:00,2026-08-03 11:00:00-04:00,57.317,57.247,yes
KXSILVER15M-26AUG031115,Target Price: $57.317,2026-08-03 11:00:00-04:00,2026-08-03 11:15:00-04:00,57.375,57.317,yes
KXSILVER15M-26AUG031115,Target Price: $57.317,2026-08-03 11:00:00-04:00,2026-08-03 11:15:00-04:00,57.375,57.317,yes
KXSILVER15M-26AUG031115,Target Price: $57.317,2026-08-03 11:00:00-04:00,2026-08-03 11:15:00-04:00,57.375,57.317,yes
KXSILVER15M-26AUG031130,Target Price: $57.375,2026-08-03 11:15:00-04:00,2026-08-03 11:30:00-04:00,57.261,57.375,no
KXSILVER15M-26AUG031130,Target Price: $57.375,2026-08-03 11:15:00-04:00,2026-08-03 11:30:00-04:00,57.261,57.375,no
KXSILVER15M-26AUG031130,Target Price: $57.375,2026-08-03 11:15:00-04:00,2026-08-03 11:30:00-04:00,57.261,57.375,no
KXSILVER15M-26AUG031145,Target Price: $57.261,2026-08-03 11:30:00-04:00,2026-08-03 11:45:00-04:00,57.377,57.261,yes
KXSILVER15M-26AUG031145,Target Price: $57.261,2026-08-03 11:30:00-04:00,2026-08-03 11:45:00-04:00,57.377,57.261,yes
KXSILVER15M-26AUG031145,Target Price: $57.261,2026-08-03 11:30:00-04:00,2026-08-03 11:45:00-04:00,57.377,57.261,yes
KXSILVER15M-26AUG031200,Target Price: $57.377,2026-08-03 11:45:00-04:00,2026-08-03 12:00:00-04:00,57.450,57.377,yes
KXSILVER15M-26AUG031200,Target Price: $57.377,2026-08-03 11:45:00-04:00,2026-08-03 12:00:00-04:00,57.450,57.377,yes
KXSILVER15M-26AUG031200,Target Price: $57.377,2026-08-03 11:45:00-04:00,2026-08-03 12:00:00-04:00,57.450,57.377,yes
KXSILVER15M-26AUG031215,Target Price: $57.450,2026-08-03 12:00:00-04:00,2026-08-03 12:15:00-04:00,57.434,57.45,no
KXSILVER15M-26AUG031215,Target Price: $57.450,2026-08-03 12:00:00-04:00,2026-08-03 12:15:00-04:00,57.434,57.45,no
KXSILVER15M-26AUG031215,Target Price: $57.450,2026-08-03 12:00:00-04:00,2026-08-03 12:15:00-04:00,57.434,57.45,no
KXSILVER15M-26AUG031230,Target Price: $57.434,2026-08-03 12:15:00-04:00,2026-08-03 12:30:00-04:00,57.478,57.434,yes
KXSILVER15M-26AUG031230,Target Price: $57.434,2026-08-03 12:15:00-04:00,2026-08-03 12:30:00-04:00,57.478,57.434,yes
KXSILVER15M-26AUG031230,Target Price: $57.434,2026-08-03 12:15:00-04:00,2026-08-03 12:30:00-04:00,57.478,57.434,yes
KXSILVER15M-26AUG031245,Target Price: $57.478,2026-08-03 12:30:00-04:00,2026-08-03 12:45:00-04:00,57.648,57.478,yes
KXSILVER15M-26AUG031245,Target Price: $57.478,2026-08-03 12:30:00-04:00,2026-08-03 12:45:00-04:00,57.648,57.478,yes
KXSILVER15M-26AUG031245,Target Price: $57.478,2026-08-03 12:30:00-04:00,2026-08-03 12:45:00-04:00,57.648,57.478,yes
KXSILVER15M-26AUG031300,Target Price: $57.648,2026-08-03 12:45:00-04:00,2026-08-03 13:00:00-04:00,57.663,57.648,yes
KXSILVER15M-26AUG031300,Target Price: $57.648,2026-08-03 12:45:00-04:00,2026-08-03 13:00:00-04:00,57.663,57.648,yes
KXSILVER15M-26AUG031300,Target Price: $57.648,2026-08-03 12:45:00-04:00,2026-08-03 13:00:00-04:00,57.663,57.648,yes
KXSILVER15M-26AUG031315,Target Price: $57.663,2026-08-03 13:00:00-04:00,2026-08-03 13:15:00-04:00,57.635,57.663,no
KXSILVER15M-26AUG031315,Target Price: $57.663,2026-08-03 13:00:00-04:00,2026-08-03 13:15:00-04:00,57.635,57.663,no
KXSILVER15M-26AUG031315,Target Price: $57.663,2026-08-03 13:00:00-04:00,2026-08-03 13:15:00-04:00,57.635,57.663,no
KXSILVER15M-26AUG031330,Target Price: $57.635,2026-08-03 13:15:00-04:00,2026-08-03 13:30:00-04:00,57.659,57.635,yes
KXSILVER15M-26AUG031330,Target Price: $57.635,2026-08-03 13:15:00-04:00,2026-08-03 13:30:00-04:00,57.659,57.635,yes
KXSILVER15M-26AUG031330,Target Price: $57.635,2026-08-03 13:15:00-04:00,2026-08-03 13:30:00-04:00,57.659,57.635,yes
KXSILVER15M-26AUG031345,Target Price: $57.659,2026-08-03 13:30:00-04:00,2026-08-03 13:45:00-04:00,57.770,57.659,yes
KXSILVER15M-26AUG031345,Target Price: $57.659,2026-08-03 13:30:00-04:00,2026-08-03 13:45:00-04:00,57.770,57.659,yes
KXSILVER15M-26AUG031345,Target Price: $57.659,2026-08-03 13:30:00-04:00,2026-08-03 13:45:00-04:00,57.770,57.659,yes
KXSILVER15M-26AUG031400,Target Price: $57.770,2026-08-03 13:45:00-04:00,2026-08-03 14:00:00-04:00,57.636,57.77,no
KXSILVER15M-26AUG031400,Target Price: $57.770,2026-08-03 13:45:00-04:00,2026-08-03 14:00:00-04:00,57.636,57.77,no
KXSILVER15M-26AUG031400,Target Price: $57.770,2026-08-03 13:45:00-04:00,2026-08-03 14:00:00-04:00,57.636,57.77,no
KXSILVER15M-26AUG031415,Target Price: $57.636,2026-08-03 14:00:00-04:00,2026-08-03 14:15:00-04:00,57.817,57.636,yes
KXSILVER15M-26AUG031415,Target Price: $57.636,2026-08-03 14:00:00-04:00,2026-08-03 14:15:00-04:00,57.817,57.636,yes
KXSILVER15M-26AUG031415,Target Price: $57.636,2026-08-03 14:00:00-04:00,2026-08-03 14:15:00-04:00,57.817,57.636,yes
KXSILVER15M-26AUG031430,Target Price: $57.817,2026-08-03 14:15:00-04:00,2026-08-03 14:30:00-04:00,57.889,57.817,yes
KXSILVER15M-26AUG031430,Target Price: $57.817,2026-08-03 14:15:00-04:00,2026-08-03 14:30:00-04:00,57.889,57.817,yes
KXSILVER15M-26AUG031430,Target Price: $57.817,2026-08-03 14:15:00-04:00,2026-08-03 14:30:00-04:00,57.889,57.817,yes
KXSILVER15M-26AUG031445,Target Price: $57.889,2026-08-03 14:30:00-04:00,2026-08-03 14:45:00-04:00,57.916,57.889,yes
KXSILVER15M-26AUG031445,Target Price: $57.889,2026-08-03 14:30:00-04:00,2026-08-03 14:45:00-04:00,57.916,57.889,yes
KXSILVER15M-26AUG031445,Target Price: $57.889,2026-08-03 14:30:00-04:00,2026-08-03 14:45:00-04:00,57.916,57.889,yes
KXSILVER15M-26AUG031500,Target Price: $57.916,2026-08-03 14:45:00-04:00,2026-08-03 15:00:00-04:00,57.909,57.916,no
KXSILVER15M-26AUG031500,Target Price: $57.916,2026-08-03 14:45:00-04:00,2026-08-03 15:00:00-04:00,57.909,57.916,no
KXSILVER15M-26AUG031500,Target Price: $57.916,2026-08-03 14:45:00-04:00,2026-08-03 15:00:00-04:00,57.909,57.916,no
KXSILVER15M-26AUG031515,Target Price: $57.909,2026-08-03 15:00:00-04:00,2026-08-03 15:15:00-04:00,58.017,57.909,yes
KXSILVER15M-26AUG031515,Target Price: $57.909,2026-08-03 15:00:00-04:00,2026-08-03 15:15:00-04:00,58.017,57.909,yes
KXSILVER15M-26AUG031515,Target Price: $57.909,2026-08-03 15:00:00-04:00,2026-08-03 15:15:00-04:00,58.017,57.909,yes
KXSILVER15M-26AUG031530,Target Price: $58.017,2026-08-03 15:15:00-04:00,2026-08-03 15:30:00-04:00,58.117,58.017,yes
KXSILVER15M-26AUG031530,Target Price: $58.017,2026-08-03 15:15:00-04:00,2026-08-03 15:30:00-04:00,58.117,58.017,yes
KXSILVER15M-26AUG031530,Target Price: $58.017,2026-08-03 15:15:00-04:00,2026-08-03 15:30:00-04:00,58.117,58.017,yes
KXSILVER15M-26AUG031545,Target Price: $58.117,2026-08-03 15:30:00-04:00,2026-08-03 15:45:00-04:00,58.111,58.117,no
KXSILVER15M-26AUG031545,Target Price: $58.117,2026-08-03 15:30:00-04:00,2026-08-03 15:45:00-04:00,58.111,58.117,no
KXSILVER15M-26AUG031545,Target Price: $58.117,2026-08-03 15:30:00-04:00,2026-08-03 15:45:00-04:00,58.111,58.117,no
KXSILVER15M-26AUG031600,Target Price: $58.111,2026-08-03 15:45:00-04:00,2026-08-03 16:00:00-04:00,58.055,58.111,no
KXSILVER15M-26AUG031600,Target Price: $58.111,2026-08-03 15:45:00-04:00,2026-08-03 16:00:00-04:00,58.055,58.111,no
KXSILVER15M-26AUG031600,Target Price: $58.111,2026-08-03 15:45:00-04:00,2026-08-03 16:00:00-04:00,58.055,58.111,no
KXSILVER15M-26AUG031615,Target Price: $58.055,2026-08-03 16:00:00-04:00,2026-08-03 16:15:00-04:00,58.050,58.055,no
KXSILVER15M-26AUG031615,Target Price: $58.055,2026-08-03 16:00:00-04:00,2026-08-03 16:15:00-04:00,58.050,58.055,no
KXSILVER15M-26AUG031615,Target Price: $58.055,2026-08-03 16:00:00-04:00,2026-08-03 16:15:00-04:00,58.050,58.055,no
